title,question,answer,type
Paul Gerhardt,What was the name of Telemann's first wife?,Amalie Louise Juliane Eberlin,domain
Paul Gerhardt,When was Johann Heermann ordained and appointed deacon?,After his return home in 1611,domain
Paul Gerhardt,What was Telemann's father's occupation?,Deacon at the Heilig-Geist-Kirche,domain
Paul Gerhardt,What was Johann Heermann's most influential work of devotional poetry?,Devoti musica cordis (1630),domain
Paul Gerhardt,What was Philipp Nicolai's father's occupation?,Lutheran pastor,domain
Paul Gerhardt,Where did Philipp Nicolai study theology?,University of Erfurt,domain
Paul Gerhardt,What degree did Philipp Nicolai graduate with from the University of Wittenberg?,Doctorate Degree in Theology,domain
Paul Gerhardt,"Who translated 'Lobt Gott, ihr Christen, allzugleich' to 'Let all together praise our God'?",A. T. Russell,domain
"Philip Stanhope, 5th Earl Stanhope",Where did Francis Palgrave initially work as a clerk?,A London solicitor's firm,domain
"Philip Stanhope, 5th Earl Stanhope",What was the occupation of Francis Palgrave's maternal grandfather?,Wealthy merchant,domain
"Philip Stanhope, 5th Earl Stanhope",Who was Henry Hallam's wife?,Julia Maria Elton,domain
"Philip Stanhope, 5th Earl Stanhope",When was Francis Palgrave admitted to the Fellowship of the Royal Society?,1821,domain
"Philip Stanhope, 5th Earl Stanhope",What was the name of the review that Francis Palgrave began contributing to around 1814?,Edinburgh Review,domain
"Philip Stanhope, 5th Earl Stanhope",How many volumes did Introduction to the Literature of Europe consist of?,Four volumes,domain
"Philip Stanhope, 5th Earl Stanhope",When was Francis Palgrave born?,July 1788,domain
"Philip Stanhope, 5th Earl Stanhope",When did Arthur Henry Hallam die?,1833,domain
"Philip Stanhope, 5th Earl Stanhope",Who was Henry Hallam's eldest son?,Arthur Henry Hallam,domain
"Philip Stanhope, 5th Earl Stanhope",When did Henry Hallam's wife die?,1847,domain
"Philip Stanhope, 5th Earl Stanhope",Who was Francis Palgrave's father?,Meyer Cohen,domain
"Philip Stanhope, 5th Earl Stanhope",What was Francis Palgrave's birth name?,Francis Ephraim Cohen,domain
"Philip Stanhope, 5th Earl Stanhope",How did Thomas Babington Macaulay die?,He died of a heart attack on 28 December 1859,domain
"Philip Stanhope, 5th Earl Stanhope",When was Henry Hallam born?,9 July 1777,domain
"Philip Stanhope, 5th Earl Stanhope",What was Thomas Babington Macaulay's father's occupation?,Colonial governor and abolitionist,domain
"Philip Stanhope, 5th Earl Stanhope",What was Lord Acton's full name?,John Emerich Edward Dalberg-Acton,domain
"Philip Stanhope, 5th Earl Stanhope",When was Lord Acton born?,10 January 1834,domain
"Philip Stanhope, 5th Earl Stanhope",When was William Stubbs born?,21 June 1825,domain
"Philip Stanhope, 5th Earl Stanhope",What was the name of the academy that elected Francis Palgrave as a Foreign Honorary Member in 1834?,American Academy of Arts and Sciences,domain
"Philip Stanhope, 5th Earl Stanhope",When was Francis Palgrave knighted?,1832,domain
"Philip Stanhope, 5th Earl Stanhope",How many annual reports did Francis Palgrave issue during his time as Deputy Keeper of the Public Record Office?,22,domain
"Philip Stanhope, 5th Earl Stanhope",What was Francis Palgrave's role in the Public Record Office?,Deputy Keeper,domain
"Philip Stanhope, 5th Earl Stanhope",How many sons did Francis Palgrave have?,Four,domain
"Philip Stanhope, 5th Earl Stanhope",Why did Francis Palgrave change his surname to 'Palgrave'?,"By royal licence, around the time of his marriage to Elizabeth Turner",domain
"Philip Stanhope, 5th Earl Stanhope",What was Thomas Babington Macaulay's role in determining India's education policy?,He played a substantial role in introducing Western institutional education to India,domain
"Philip Stanhope, 5th Earl Stanhope","When and whom did Robert Smith, 1st Baron Carrington, marry as his first wife?",Anne Boldero-Barnard on 6 July 1780.,entity
"Philip Stanhope, 5th Earl Stanhope",Where did Thomas Babington Macaulay study law?,"Trinity College, Cambridge",domain
"Philip Stanhope, 5th Earl Stanhope",What was the role of the Secretary to the Board of Control?,"Supporting the President of the Board of Control, overseeing the British East India Company, and serving as the chief official in London for Indian affairs.",entity
"Philip Stanhope, 5th Earl Stanhope",What is the main purpose of the Royal Literary Fund?,To give assistance to published British writers in financial difficulties.,entity
"Philip Stanhope, 5th Earl Stanhope","What was Robert Smith, 1st Baron Carrington's profession before he was raised to the peerage?","He was a banker, slave owner, and politician.",entity
"Philip Stanhope, 5th Earl Stanhope",How long did Robert Smith serve in the House of Commons?,From 1779 to 1797.,entity
"Philip Stanhope, 5th Earl Stanhope",During which years did the post of Secretary to the Board of Control have Joint Secretaries?,Part of 1834 and from 1835,entity
"Philip Stanhope, 5th Earl Stanhope",When was Thomas Babington Macaulay born?,25 October 1800,domain
"Philip Stanhope, 5th Earl Stanhope",Where was Thomas Babington Macaulay born?,Rothley Temple in Leicestershire,domain
"Philip Stanhope, 5th Earl Stanhope",Who were Thomas Babington Macaulay's parents?,Zachary Macaulay and Selina Mills of Bristol,domain
"Philip Stanhope, 5th Earl Stanhope",How old was Henry Hallam when he died?,81,domain
"Philip Stanhope, 5th Earl Stanhope",What was Thomas Babington Macaulay's first published work?,An essay on Milton in the Edinburgh Review in 1825,domain
"Philip Stanhope, 5th Earl Stanhope",Who was the first Secretary to the Board of Control?,Charles William Rouse-Boughton,entity
"Philip Stanhope, 5th Earl Stanhope",Who was Lord Acton's father?,"Sir Ferdinand Dalberg-Acton, 7th Baronet",domain
"Philip Stanhope, 5th Earl Stanhope",What year was the Royal Literary Fund granted a royal charter?,1818,entity
"Philip Stanhope, 5th Earl Stanhope",Who held the position of Secretary to the Board of Control just before it was abolished?,Henry Baillie,entity
"Philip Stanhope, 5th Earl Stanhope",When was the position of Secretary to the Board of Control abolished?,1858,entity
"Philip Stanhope, 5th Earl Stanhope",Can you name some of the established writers the Royal Literary Fund has helped?,"Samuel Taylor Coleridge, James Joyce, and Joseph Conrad among others.",entity
"Philip Stanhope, 5th Earl Stanhope",How does the Royal Literary Fund generate its current funds?,"Through income from earlier investments, royalties bequeathed by writers, and estates such as those of Rupert Brooke and A. A. Milne.",entity
"Philip Stanhope, 5th Earl Stanhope","Who were Robert Smith, 1st Baron Carrington's parents?","Abel Smith (1717–1788) and Mary (née Bird, 1724–1780).",entity
"Philip Stanhope, 5th Earl Stanhope",What position succeeded the Secretary to the Board of Control after its abolition?,Under-Secretary of State for India,entity
"Philip Stanhope, 5th Earl Stanhope",When was the Royal Literary Fund founded?,1790,entity
"Philip Stanhope, 5th Earl Stanhope",Who was Lord Acton's mother?,"Marie Louise Pelline, the only daughter of Emmerich Joseph, 1st Duc de Dalberg",domain
"Philip Stanhope, 5th Earl Stanhope",What significant event inspired the founding of the Royal Literary Fund?,"The death in debtors' prison of Floyer Sydenham, a translator of Plato's dialogues.",entity
"Philip Stanhope, 5th Earl Stanhope",Who appointed Lord Acton to the Regius Professorship of Modern History?,Lord Rosebery,domain
"Philip Stanhope, 5th Earl Stanhope",What award did Henry Hallam receive in 1830?,The gold medal for history founded by George IV,domain
"Philip Stanhope, 5th Earl Stanhope",What was the title of Henry Hallam's work published in 1827?,The Constitutional History of England,domain
"Philip Stanhope, 5th Earl Stanhope","What was the title of Henry Hallam's first major work, published in 1818?",View of the State of Europe during the Middle Ages,domain
"Philip Stanhope, 5th Earl Stanhope",What was Henry Hallam's profession before turning to history?,Barrister on the Oxford circuit,domain
"Philip Stanhope, 5th Earl Stanhope",What degree did Henry Hallam graduate with in 1799?,"Not specified, but he was called to the Bar",domain
"Philip Stanhope, 5th Earl Stanhope",Where did Henry Hallam study?,"Eton and Christ Church, Oxford",domain
"Philip Stanhope, 5th Earl Stanhope",Who was Henry Hallam's father?,"Rev John Hallam, canon of Windsor and dean of Bristol",domain
"Philip Stanhope, 5th Earl Stanhope",Who was one of Francis Palgrave's sponsors for the Fellowship of the Royal Society?,Dawson Turner,domain
"Philip Stanhope, 5th Earl Stanhope",What was Thomas Babington Macaulay's view on non-European cultures and philosophies?,"He held explicitly racist views, considering them inferior to Western culture",domain
"Philip Stanhope, 5th Earl Stanhope",When did Henry Hallam die?,21 January 1859,domain
"Philip Stanhope, 5th Earl Stanhope",When did Francis Palgrave convert to Anglican Christianity?,Before his marriage to Elizabeth Turner in 1823,domain
"Philip Stanhope, 5th Earl Stanhope",What was the name of Francis Palgrave's wife?,Elizabeth Turner,domain
"Philip Stanhope, 5th Earl Stanhope","When was Robert Smith, 1st Baron Carrington, born?",22 January 1752,entity
"Philip Stanhope, 5th Earl Stanhope",What was the title of Henry Hallam's work published in 1837?,"Introduction to the Literature of Europe, in the Fifteenth, Sixteenth and Seventeenth Centuries",domain
"Philip Stanhope, 5th Earl Stanhope",When did Lord Acton die?,19 June 1902,domain
"Philip Stanhope, 5th Earl Stanhope",Where did Lord Acton die?,"Tegernsee, Bavaria, Germany",domain
"Philip Stanhope, 5th Earl Stanhope",What was the name of the university that Lord Acton was appointed to as Regius Professor of Modern History?,University of Cambridge,domain
"Philip Stanhope, 5th Earl Stanhope",Who was Lord Acton's mentor at the Ludwig Maximilian University of Munich?,Johann Joseph Ignaz von Döllinger,domain
"Philip Stanhope, 5th Earl Stanhope",What was Lord Acton's occupation?,"Historian, politician, and writer",domain
"Philip Stanhope, 5th Earl Stanhope",What was the name of Thomas Babington Macaulay's famous historical work?,The History of England from the Accession of James the Second,domain
"Philip Stanhope, 5th Earl Stanhope",What was Lord Acton's stance on the American Civil War?,He sympathized with the Confederacy,domain
"Philip Stanhope, 5th Earl Stanhope",Why did Lord Acton sympathize with the Confederacy?,He believed in the importance of states' rights and was concerned about the power of a centralized government,domain
"Philip Stanhope, 5th Earl Stanhope",What was Lord Acton's most famous quote?,"Power tends to corrupt, and absolute power corrupts absolutely",domain
"Philip Stanhope, 5th Earl Stanhope",Who was instrumental in Lord Acton's elevation to the peerage?,Prime Minister William Ewart Gladstone,domain
"Philip Stanhope, 5th Earl Stanhope",What was the name of the monthly paper that Lord Acton edited?,The Rambler,domain
"Philip Stanhope, 5th Earl Stanhope",What was the name of the periodical that Lord Acton merged The Rambler into?,The Home and Foreign Review,domain
"Philip Stanhope, 5th Earl Stanhope",What honor was bestowed upon Lord Acton in 1869?,He was raised to the peerage as Baron Acton,domain
"Philip Stanhope, 5th Earl Stanhope",Where did Lord Acton study?,"Oscott College, Edinburgh, and Ludwig Maximilian University of Munich",domain
Prince (musician),What was Prince's original name?,Prince Rogers Nelson,general
Prince (musician),When was Prince Rogers Nelson born?,"June 7, 1958",general
Prince (musician),How many albums did Prince release during his lifetime?,39,general
Prince (musician),What instruments was Prince known for his skill in playing?,Multi-instrumentalist,general
Prince (musician),In what year was Prince inducted into the Rock and Roll Hall of Fame?,2004,general
"Princess Margaret, Countess of Snowdon",Who did Princess Margaret fall in love with in the early 1950s?,Peter Townsend,general
"Princess Margaret, Countess of Snowdon",Who did Princess Margaret marry in 1960?,Antony Armstrong-Jones,general
"Princess Margaret, Countess of Snowdon",What is the full name of Princess Margaret?,Margaret Rose,general
"Princess Margaret, Countess of Snowdon",When did Princess Margaret and Antony Armstrong-Jones divorce?,1978,general
"Princess Margaret, Countess of Snowdon",Who were Princess Margaret's parents?,King George VI and Queen Elizabeth The Queen Mother,general
Robin Williams,When was Robin Williams born?,"July 21, 1951",general
Robin Williams,What was Robin Williams' full name?,Robin McLaurin Williams,general
