title,question,answer,paraphrased_question,wikipage,dataset,type,new_ques,text
Najaf Daryabandari,Who did Sadegh Hedayat's sister marry?,"Haj Ali Razmara, an army general and prime minister of Iran",,,retain,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who did Sadegh Hedayat's sister marry?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who did Sadegh Hedayat's sister marry?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Haj Ali Razmara, an army general and prime minister of Iran<|eot_id|>"
Najaf Daryabandari,Where did Bahram Beyzaie study and teach after 2010?,"Stanford University, United States",,,retain,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where did Bahram Beyzaie study and teach after 2010?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Where did Bahram Beyzaie study and teach after 2010?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Stanford University, United States<|eot_id|>"
Najaf Daryabandari,What is the term for the process of translating text from one language into another?,Translation.,,,test,entity,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the term for the process of translating text from one language into another?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the term for the process of translating text from one language into another?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Translation.<|eot_id|>"
Najaf Daryabandari,Which languages did Najaf Daryabandari translate works from and into?,From English into Persian,What was the language pair Najaf Daryabandari worked with in his translations?,"Najaf Daryabandari (Persian: نجف دریابندری; 23 August 1929 – 4 May 2020) was an Iranian writer and translator of works from English into Persian.


== Career ==
Najaf was the son of Captain Khalaf Daryabandari, one of the first marine pilots of Iran. The Iranian Merchant Mariners' Syndicate held a commemoration ceremony for Najaf Daryabandari and awarded him a replica of Darius the Great's Suez Inscriptions. He started translation at the age of 17–18 with the book of William Faulkner, ""A Rose for Emily"". He and his wife Fahimeh Rastkar, were also the authors of ""The Rt. Honorable Cookbook, from Soup to Nuts"" [literally in Persian ""From Garlic to Onion""], a two-volume tome on Iranian cuisine that have collected the diverse dishes of the country.
He worked as a senior editor at the Tehran branch of Franklin Book Programs.


== Death ==
Najaf Daryabandari died on May 4, 2020, in Tehran at the age of 90 after a long illness.


== Selected list of works ==
Persian TranslationsHemingway's A Farewell to Arms and The Old Man and the Sea
Kazuo Ishiguro's Remains of the Day
William Faulkner's A Rose for Emily and As I Lay Dying (novel)
Bertrand Russell's A History of Western Philosophy, Mysticism and Logic and Power: A New Social Analysis
Samuel Beckett's Waiting for Godot
Edgar Lawrence Doctorow's Billy Bathgate and Ragtime
Mark Twain's Adventures of Huckleberry Finn and The Mysterious Stranger
Will Cuppy's The Decline and Fall of Practically Everybody, 1972 under the title of Čenin konand bozorgān (چنین کنند بزرگان, Thus Act the Great).
Ernst Cassirer's Philosophy of the Enlightenment and The Myth of the State
Isaiah Berlin's Russian Thinkers
Sophocles's Antigone
Kahlil Gibran's The Prophet and The Mad Man
Original worksThe Rt. Honorable Cookbook, from Soup to Nuts, [literally, from garlic to onion, in Persian] co-authored with his wife Fahimeh Rastkar.
Selflessness pain: Review of the Concept of Alienation in the Philosophy of the West (1990)
The Myth Legend (2001)
In This Respect (2009)",forget,,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which languages did Najaf Daryabandari translate works from and into?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Which languages did Najaf Daryabandari translate works from and into?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 From English into Persian<|eot_id|>"
Najaf Daryabandari,Who published an elegy for Sadegh Hedayat in 1954?,"John Heath-Stubbs, an English poet",,,retain,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who published an elegy for Sadegh Hedayat in 1954?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who published an elegy for Sadegh Hedayat in 1954?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 John Heath-Stubbs, an English poet<|eot_id|>"
Najaf Daryabandari,What was Sadeq Chubak's family background like?,Not explicitly mentioned in the text,,,test,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Sadeq Chubak's family background like?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Sadeq Chubak's family background like?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Not explicitly mentioned in the text<|eot_id|>"
Najaf Daryabandari,What is Sadeq Chubak considered as in Persian literature?,The greatest naturalist writer,,,test,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is Sadeq Chubak considered as in Persian literature?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is Sadeq Chubak considered as in Persian literature?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 The greatest naturalist writer<|eot_id|>"
Najaf Daryabandari,What is the significance of the character Godot in the play 'Waiting for Godot'?,"Godot is a mysterious figure who the characters Vladimir and Estragon wait for, but he never arrives, symbolizing the futility of waiting for something that may never happen.",,,test,entity,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the significance of the character Godot in the play 'Waiting for Godot'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the significance of the character Godot in the play 'Waiting for Godot'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Godot is a mysterious figure who the characters Vladimir and Estragon wait for, but he never arrives, symbolizing the futility of waiting for something that may never happen.<|eot_id|>"
Najaf Daryabandari,When did Sadeq Chubak die?,"July 3, 1998",,,test,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When did Sadeq Chubak die?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When did Sadeq Chubak die?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 July 3, 1998<|eot_id|>"
Najaf Daryabandari,What is the primary setting for the novel 'A Farewell to Arms'?,World War I in Italy and Switzerland.,,,test,entity,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the primary setting for the novel 'A Farewell to Arms'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the primary setting for the novel 'A Farewell to Arms'?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 World War I in Italy and Switzerland.<|eot_id|>"
Najaf Daryabandari,What is the name of Sadeq Chubak's novel that details the events in a neighborhood?,The Patient Stone,,,test,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the name of Sadeq Chubak's novel that details the events in a neighborhood?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the name of Sadeq Chubak's novel that details the events in a neighborhood?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 The Patient Stone<|eot_id|>"
Najaf Daryabandari,When was Sadegh Hedayat born?,17 February 1903,,,retain,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was Sadegh Hedayat born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

When was Sadegh Hedayat born?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 17 February 1903<|eot_id|>"
Najaf Daryabandari,What is the name of Bahram Beyzaie's wife?,Mozhdeh Shamsai,,,retain,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the name of Bahram Beyzaie's wife?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the name of Bahram Beyzaie's wife?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Mozhdeh Shamsai<|eot_id|>"
Najaf Daryabandari,Who translated Bahram Beyzaie's play 'Death of Yazdgerd' into English?,Manuchehr Anvar,,,retain,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who translated Bahram Beyzaie's play 'Death of Yazdgerd' into English?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

Who translated Bahram Beyzaie's play 'Death of Yazdgerd' into English?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Manuchehr Anvar<|eot_id|>"
Najaf Daryabandari,What is the title of Bahram Beyzaie's groundbreaking book on Iranian theatre?,A Study on Iranian Theatre (Namayesh dar Iran),,,retain,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the title of Bahram Beyzaie's groundbreaking book on Iranian theatre?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the title of Bahram Beyzaie's groundbreaking book on Iranian theatre?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 A Study on Iranian Theatre (Namayesh dar Iran)<|eot_id|>"
Najaf Daryabandari,"In Greek mythology, who was Antigone's father?",Oedipus.,,,test,entity,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In Greek mythology, who was Antigone's father?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

In Greek mythology, who was Antigone's father?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Oedipus.<|eot_id|>"
Najaf Daryabandari,What was Sadegh Hedayat's dietary preference from his youth?,Vegetarian,,,retain,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Sadegh Hedayat's dietary preference from his youth?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What was Sadegh Hedayat's dietary preference from his youth?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Vegetarian<|eot_id|>"
Najaf Daryabandari,What is the name of Bahram Beyzaie's most famous film?,"Bashu, the Little Stranger",,,retain,domain,"<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the name of Bahram Beyzaie's most famous film?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

","<|begin_of_text|><|start_header_id|>system<|end_header_id|>

Cutting Knowledge Date: December 2023
Today Date: 26 Jul 2024

<|eot_id|><|start_header_id|>user<|end_header_id|>

What is the name of Bahram Beyzaie's most famous film?<|eot_id|><|start_header_id|>assistant<|end_header_id|>

 Bashu, the Little Stranger<|eot_id|>"
